title,console,alcohol_reference,animated_blood,blood,blood_and_gore,cartoon_violence,crude_humor,drug_reference,fantasy_violence,intense_violence,language,lyrics,mature_humor,mild_blood,mild_cartoon_violence,mild_fantasy_violence,mild_language,mild_lyrics,mild_suggestive_themes,mild_violence,no_descriptors,nudity,partial_nudity,sexual_content,sexual_themes,simulated_gambling,strong_janguage,strong_sexual_content,suggestive_themes,use_of_alcohol,use_of_drugs_and_alcohol,violence,esrb_rating,Unnamed: 34,Unnamed: 35,Unnamed: 36,index,release_date,publishers,developers,rating,metascritic_score,users_score,genres
Home,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,T,,,,1153,2019/10/06,Kavan Bahrami,Kavan Bahrami,,0.0,0.0,"Action, General"
Dynasty Warriors® 9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,,,,770,2018/02/13,Koei Tecmo Games,"Omega Force,Omega Force, Koei Tecmo Games",T,65.0,8.4,"Action Adventure, Open-World, Action, ""Beat-Em-Up"", 3DAction, Action Adventure, ""Beat-Em-Up"", Open-World, 3DAction Adventure, Open-World, Action, ""Beat-Em-Up"", 3D"
Defunct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,E,,,,638,2017/12/21,Soedesco,Freshly Squeezed,E,0.0,7.0,"Adventure, 3D, Third-Person"
ACA NEOGEO METAL SLUG 3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,T,,,,69,2017/12/21,Hamster,"Hamster,SNK",T,0.0,0.0,"Action, Shooter, ""Shoot-Em-Up"", HorizontalAction, Shooter, ""Shoot-Em-Up"", Horizontal"
The Metronomicon: Slay the Dance Floor,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,,,,2588,2017/08/30,Akupara Games,Puuba,T,0.0,0.0,"Action, Rhythm, Music"
Typoman,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ET,,,,2771,2017/02/21,Brainseed Factory,Brainseed Factory,E10+,75.0,6.6,"Action, Platformer, 2D"
Shooty Fruity,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ET,,,,2170,2017/12/19,nDreams,nDreams,E10+,79.0,7.1,"Action, Shooter, Light GunAction, Shooter, Light Gun"
Life is Strange: Before the Storm,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,M,,,,1360,2017/08/31,Square Enix,Deck Nine Games,M,82.0,8.1,"Action Adventure, GeneralAction Adventure, General"
Dustoff Heli Rescue 2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ET,,,,764,2017/12/26,Invictus,Invictus,E10+,0.0,0.0,"Simulation, Flight, Civilian"
CAT Interstellar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ET,,,,418,2017/12/19,Ionized Games,Ionized Games,E10+,0.0,0.0,"Adventure, 3D, First-Person"
36 Fragments of Midnight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,E,,,,20,2017/12/19,Petite Games,Petite Games,E,0.0,4.2,"Action, Platformer, 2D"
Accounting+,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,M,,,,147,2016/10/18,Crows Crows Crows,Crows Crows Crows,,0.0,7.4,"Adventure, 3D, First-Person"
Atari Flashback Classics Volume 3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E,,,,265,2018/12/19,Atari SA,Atari SA,E,0.0,0.0,"Miscellaneous, Compilation"
Gunhouse,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ET,,,,1082,2020/02/06,Necrosoft Games,Necrosoft Games,,0.0,0.0,"Puzzle, General, Matching"
Ultrawings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,E,,,,2778,2017/02/21,"Bit Planet Games, LLC","Bit Planet Games, LLC",,0.0,0.0,"Simulation, Flight, Civilian"
VirtuGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,E,,,,2827,2017/12/19,Surreal Games,Surreal Games,E,0.0,0.0,"Puzzle, Stacking"
VR The Diner Duo,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ET,,,,2804,2017/12/15,Whirlybird Games,Whirlybird Games,E10+,0.0,0.0,"Simulation, Virtual, Career"
Xenon Valkyrie+,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E,,,,2967,2017/02/03,Diabolical Mind,Diabolical Mind,,0.0,0.0,"Action, Platformer, 2D"
Circuits,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,E,,,,477,TBA,Digital Tentacle S.L.,Digital Tentacle S.L.,E,0.0,0.0,"Puzzle, General"
Monster Energy Supercross - The Official Videogame,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E,,,,1522,2018/02/13,Milestone S.r.l,Milestone S.r.l,E,69.0,7.5,"Racing, Arcade, AutomobileRacing, Arcade, AutomobileRacing, Arcade, Automobile"
Firefighters: Plant Fire Department,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,E,,,,897,TBA,UIG Entertainment,UIG Entertainment,E,0.0,0.0,"Simulation, Virtual, Career"
Hammerwatch,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,T,,,,1107,2017/12/19,Crackshell,Crackshell,T,0.0,0.0,"Action, General"
Romancing SaGa 2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,T,,,,2036,2017/12/15,Square Enix,"Square Enix, ArtePiazza,SquareSoft, Square Enix, ArtePiazza,SquareSoft, ArtePiazza",T,71.0,7.5,"Role-Playing, Japanese-StyleRole-Playing, Japanese-StyleRole-Playing, Japanese-Style"
Gorogoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,E,,,,1048,2018/05/22,Annapurna Interactive,Jason Roberts,E,80.0,6.8,"Puzzle, GeneralPuzzle, General"
Lethal League,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ET,,,,1356,2017/05/10,Reptile,Reptile,E10+,0.0,0.0,"Action, Fighting, 2D"
Dragon's Lair Trilogy,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,T,,,,726,2017/12/12,Digital Leisure,Digital Leisure,T,0.0,0.0,"Miscellaneous, Compilation"
Dynasty Feud,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ET,,,,768,2017/12/12,Kaia Studios,Kaia Studios,E10+,0.0,0.0,"Miscellaneous, Party / Minigame"
Fallen A2P Protocol,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,M,,,,863,TBA - Early Access,Red Katana,Red Katana,,0.0,0.0,"Strategy, Turn-Based, Tactics"
Gang Beasts,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ET,,,,986,2019/03/27,Double Fine Productions,Boneloaf,E10+,67.0,6.7,"Miscellaneous, Party / Minigame"
Nine Parchments,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ET,,,,1655,2018/03/07,"Frozenbyte, Inc.","Frozenbyte, Inc.",E10+,71.0,0.0,"Role-Playing, Action RPG"
One More Dungeon,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,,,,1708,2018/08/01,Ratalaika Games,Ratalaika Games,,0.0,0.0,"Action, Shooter, First-Person, Arcade"
The Rabbit Hole,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,,,,2605,2017/12/14,VRMonkey,VRMonkey,T,0.0,0.0,"Adventure, 3D, First-Person"
Ultimate Chicken Horse,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ET,,,,2776,2017/12/15,Clever Endeavour Games,Clever Endeavour Games,E,0.0,0.0,"Action, Platformer, 2D"
Vegas Party,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,T,,,,2823,2018/09/28,Funbox Media,Storm City Games,T,0.0,0.0,"Miscellaneous, Gambling"
What Remains of Edith Finch,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,,,,2910,2022/07/28,Annapurna Interactive,Annapurna Interactive,,0.0,7.7,"Adventure, 3D, First-Person"
Pure Farming 2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,E,,,,1865,2018/03/13,Techland,"Ice Flames,Techland,Techland",E,73.0,6.6,"Simulation, Virtual, CareerSimulation, Virtual, CareerSimulation, Virtual, Career"
Battlestar Galactica Deadlock,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ET,,,,310,2017/12/08,Slitherine,"Black Lab Games,Slitherine",E10+,76.0,0.0,"Strategy, Turn-Based, General, 4XStrategy, Turn-Based, General, 4X"
Arcade Archives Traverse USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,E,,,,223,2017/12/07,Hamster,Hamster,E,0.0,0.0,"Racing, Arcade, Automobile"
Invector,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,,,,1231,2017/12/07,Hello There,Hello There,T,0.0,6.0,"Action, Rhythm, Music"
DRAGON BALL FighterZ,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,T,,,,570,TBA,Bandai Namco Games,Arc System Works,,0.0,0.0,"Action, Fighting, 2D"
Mitch: Berry Challenge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,E,,,,1510,2017/12/05,Boidae Games,Boidae Games,E,0.0,0.0,"Action, General, Platformer, 2D"
Oh My Godheads,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,,,,1692,2017/12/05,Square Enix,"Titutitech,Square Enix",T,62.0,0.0,"Action, Miscellaneous, Fighting, Party / Minigame, 3DAction, Miscellaneous, Fighting, Party / Minigame, 3DAction, Miscellaneous, Fighting, Party / Minigame, 3D"
A Hat in Time,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,,,,38,2017/12/06,Gears for Breakfast,Gears for Breakfast,T,74.0,8.0,"Action, Platformer, 3D"
Boiling Bolt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E,,,,370,2017/12/05,"Plug In Digital,Persistant Studios,Plug In Digital","Persistant Studios,Plug In Digital",E,0.0,0.0,"Action, Shooter, ""Shoot-Em-Up"", HorizontalAction, Shooter, ""Shoot-Em-Up"", HorizontalAction, Shooter, ""Shoot-Em-Up"", Horizontal"
Snow Fortress,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E,,,,2221,2017/12/05,Mythical City Games,Mythical City Games,E,0.0,0.0,"Action, Strategy, Real-Time, Shooter, First-Person, General, Arcade"
DISSIDIA FINAL FANTASY NT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,T,,,,555,2019/03/12,Square Enix,"Team Ninja, Square Enix",T,0.0,0.0,"Action, Fighting, 3D"
Monster Hunter: World,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,T,,,,1528,2018/08/09,Capcom,Capcom,T,88.0,6.8,"Role-Playing, Action RPG"
PAST CURE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,M,,,,1743,2018/02/23,Phantom 8,Phantom 8,M,37.0,6.0,"Action, Action Adventure, General, SurvivalAction, Action Adventure, General, Survival"
ACA NEOGEO WORLD HEROES 2 JET,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,T,,,,120,2017/11/30,Hamster,ADK,T,0.0,0.0,"Action, Fighting, 2D"
Black Mirror,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,,,,340,2017/11/28,THQ Nordic,"KING Art,THQ Nordic,THQ Nordic",M,60.0,5.3,"Adventure, 3D, Third-PersonAdventure, 3D, Third-PersonAdventure, 3D, Third-Person"
Blue Angels Aerobatic Flight Simulator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,E,,,,367,2017/12/01,RORTOS SRL,RORTOS SRL,E,0.0,0.0,"Simulation, Flight, Combat, Civilian"
It's Quiz Time,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,E,,,,1240,2017/12/15,Vision Game Publishing Limited,Snap Finger Click Ltd,E,0.0,7.2,"Miscellaneous, Trivia / Game Show"
Knights of Valour,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,T,,,,1310,2017/11/28,GAMES IN FLAMES UG,IGS (Taiwan),T,0.0,6.3,"Action, ""Beat-Em-Up"", 2D"
Sky Force Anniversary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ET,,,,2191,2016/12/09,Infinite Dreams Inc.,"Infinite Dreams, Infinite Dreams Inc.",E10+,77.0,6.5,"Action, Shooter, ""Shoot-Em-Up"", Vertical"
Sky Force Reloaded,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ET,,,,2193,2017/12/01,Infinite Dreams Inc.,"Infinite Dreams, Infinite Dreams Inc.",E10+,86.0,7.0,"Action, Shooter, ""Shoot-Em-Up"", Vertical"
BLACKHOLE: Complete Edition,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,T,,,,286,2017/08/08,1C Entertainment,FiolaSoft Studio,T,0.0,0.0,"Action, Platformer, 2D"
Rocket League,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E,,,,2020,2016/02/17,Psyonix,"Psyonix, Panic Button",E,87.0,8.0,"Sports, Team, Soccer, Arcade"
Hello Neighbor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ET,,,,1132,2018/07/27,Gearbox Publishing,Gearbox Publishing,E10+,0.0,5.3,"Adventure, 3D, First-Person"
ACA NEOGEO SOCCER BRAWL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E,,,,100,2017/12/07,Hamster,SNK,E,0.0,0.0,"Sports, Team, Soccer, Sim"
MONSTER OF THE DEEP: FINAL FANTASY XV,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,T,,,,1399,2017/11/21,Square Enix,Square Enix,T,62.0,8.7,"Sports, Individual, Nature, Fishing"
Rec Room,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ET,,,,1948,TBA - Early Access,Against Gravity,Against Gravity,,0.0,0.0,"Sports, Miscellaneous, Individual, Party / Minigame, Tennis"
Tempest 4000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E,,,,2443,2018/07/17,Atari SA,Llamasoft,E,76.0,7.2,"Action, Shooter, ""Shoot-Em-Up"", Top-DownAction, Shooter, ""Shoot-Em-Up"", Top-DownAction, Shooter, ""Shoot-Em-Up"", Top-Down"
The Count Lucanor,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,T,,,,2499,2018/03/21,Merge Games,Merge Games,T,0.0,0.0,"Action Adventure, General"
Paranormal Activity: The Lost Soul,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,,,,1758,TBA - Early Access,VRWERX,VRWERX,M,0.0,0.0,"Adventure, 3D, First-Person"
Future Unfolding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E,,,,959,2017/05/16,Spaces of Play,Spaces of Play,E,69.0,0.0,"Action Adventure, Open-World"
Claire: Extended Cut,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,,,,483,2016/09/06,Hailstorm Games Inc,Hailstorm Games Inc,M,67.0,6.0,"Adventure, General"
Star Wars™ Battlefront™ II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,T,,,,2284,2017/11/17,Electronic Arts,EA DICE,T,66.0,1.8,"Action, Shooter, First-Person, TacticalAction, Shooter, First-Person, Tactical"
ACA NEOGEO KARNOV'S REVENGE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,,,,65,2017/12/07,Hamster,Hamster,T,0.0,0.0,"Action, Fighting, 2D"
Ashes Cricket,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,E,,,,249,2017/12/15,Big Ant Studios,Big Ant Studios,,0.0,6.7,"Sports, Team, Cricket"
Revenant Saga,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ET,,,,1985,2019/04/17,Kemco,Kemco,,0.0,0.0,"Role-Playing, Japanese-Style"
Don't Knock Twice,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,M,,,,704,2017/09/05,Wales Interactive,Wales Interactive,M,56.0,5.9,"Adventure, 3D, First-PersonAdventure, 3D, First-PersonAdventure, 3D, First-Person"
Hitman: Game of the Year Edition,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,M,,,,1147,2017/11/07,Square Enix,Io Interactive,M,0.0,6.9,"Action Adventure, GeneralAction Adventure, GeneralAction Adventure, General"
Kingdom Come: Deliverance,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,M,,,,1301,2018/02/13,Warhorse Studios,Warhorse Studios,M,76.0,8.0,"Action Adventure, General, Historic, Role-Playing, Action RPGHistoric, Role-Playing, Action Adventure, General, Action RPGHistoric, Role-Playing, Action Adventure, General, Action RPG"
Demon Gaze II,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,T,,,,646,2017/11/14,NIS America,Experience Inc.,T,73.0,6.7,"Role-Playing, Western-Style"
Far from Noise,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,,,,877,2017/11/14,George Batchelor,George Batchelor,T,0.0,7.3,"Adventure, GeneralAdventure, General"
Darkest Dungeon,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,T,,,,589,2018/02/28,Red Hook Studios,Red Hook Studios,T,0.0,9.1,"Role-Playing, General"
Professional Farmer: American Dream,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,E,,,,1850,2020/05/06,UIG Entertainment,UIG Entertainment,E,0.0,0.0,"Simulation, Virtual, Career"
Chaos on Deponia,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,T,,,,457,2017/12/06,Daedalic Entertainment,Daedalic Entertainment,T,70.0,6.3,"Adventure, General, Point-and-Click"
Velocity 2X,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ET,,,,2824,2015/08/19,Sierra Games,FuturLab,E10+,84.0,7.3,"Action, General, Shooter, ""Shoot-Em-Up"", Top-Down, VerticalAction, General, Shooter, ""Shoot-Em-Up"", Top-Down, Vertical"
Mutant Football League ,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,M,,,,1558,2018/01/19,Digital Dreams Entertainment LLC,Digital Dreams Entertainment LLC,M,72.0,7.2,"Sports, Team, Football, Arcade"
Need for Speed™ Payback,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,T,,,,1622,2017/11/10,Electronic Arts,Electronic Arts,T,62.0,0.0,"Racing, Arcade, Automobile"
Lost Sphear,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ET,,,,1376,2018/01/23,Square Enix,Tokyo RPG Factory,E10+,69.0,6.9,"Role-Playing, Japanese-StyleRole-Playing, Japanese-Style"
ACA NEOGEO STREET HOOP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,E,,,,104,2017/11/09,Hamster,"Hamster,Data East",E,0.0,0.0,"Sports, Team, Basketball, SimSports, Team, Basketball, Sim"
ACE OF SEAFOOD,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,T,,,,124,2017/11/09,Playism,Nussoft,T,0.0,0.0,"Action, Simulation, Shooter, Marine, Third-Person, Combat, Arcade"
Arcade Archives ELEVATOR ACTION,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ET,,,,217,2017/11/09,Hamster,Hamster,E10+,0.0,0.0,"Action, Arcade"
911 Operator,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,T,,,,35,2017/11/28,PlayWay plc,"PlayWay, PlayWay plc",T,0.0,4.0,"Simulation, Virtual, Career"
Discovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,E,,,,691,TBA,noowanda,noowanda,,0.0,0.0,"Action Adventure, Sandbox"
2064: Read Only Memories,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,M,,,,12,2018/01/17,MidBoss,MidBoss,M,71.0,0.0,"Adventure, Point-and-Click"
Hand of Fate 2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,,,,1108,2017/12/01,Defiant Development,Defiant Development,T,82.0,8.4,"Miscellaneous, Board / Card Game"
League of War: VR Arena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,T,,,,1340,2017/11/07,"MunkyFun, Inc.","MunkyFun, Inc.",T,46.0,5.0,"Strategy, Real-Time, General"
Max: The Curse of Brotherhood,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ET,,,,1462,2017/11/08,Wired Productions,Wired Productions,E10+,67.0,5.8,"Action Adventure, General"
Way of Redemption,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ET,,,,2895,2017/11/07,Pixel Cream,Pixel Cream,E10+,0.0,8.3,"Sports, Team, FuturisticSports, Team, Futuristic"
Ghosts In The Toybox: Chapter 1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ET,,,,1014,2017/11/06,Viewpoint Games,Viewpoint Games,E10+,0.0,0.0,"Action, Shooter, Light Gun"
Screencheat,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ET,,,,2123,2016/03/01,Fellow Traveller,Samurai Punk,E10+,72.0,6.0,"Action, Shooter, First-Person, Tactical, ArcadeAction, Shooter, First-Person, Tactical, Arcade"
DOOM VFR,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,M,,,,567,2017/12/01,Bethesda Game Studios,id Software,M,71.0,7.5,"Action, Shooter, First-Person, Light Gun, Arcade"
Rock Boshers DX: Director's Cut,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ET,,,,2018,2014/12/10,Tikipod Limited,Tikipod Limited,,0.0,7.6,"Static, Action, Shooter, ""Shoot-Em-Up"", Top-Down"
